target_file,sha256,rows,valid_rows,invalid_rows,nonpositive_error_rows,exact_duplicate_rows,exact_duplicate_fraction,repeated_epoch_rows,repeated_epoch_fraction,conflicting_epoch_rows,reference_count,instrument_count,provenance_confounded,untraceable_rows,rv_full_span,rv_robust_90pct_span,full_to_robust_span_ratio,median_uncertainty,inference_ready
HD_176986_RV.csv,28ad9124df8f26bce2cec03196a45b25b58b18e3610a5c31054dc447867e869f,367,367,0,0,0,0.0,0,0.0,0,1,1,False,0,474.5767535556952,20.901819313869055,22.70504526085907,1.115701865454,False
HD_177565_RV.csv,4ffcef035c91dda5315872d5276aa3ddfc6dcfcd98394a1d74d4a57f9e111cd3,252,252,0,0,0,0.0,0,0.0,0,1,1,False,0,99956304.99028645,23.310447122334153,4288047.520740884,0.4018709489183015,False
HD_177830_RV.csv,a24655c94c9b62689c47d7a28bb0d56b6385923811bd0858140cdc4858d2d32d,523,523,0,0,0,0.0,196,0.37476099426386233,196,4,1,True,0,97.37,70.398,1.3831358845421746,1.1212,False
HD_178911_B_RV.csv,ed51f84f5548dba20944201db017a78991c300258ea093acb8d9f472de8284cd,323,323,0,0,0,0.0,52,0.1609907120743034,52,7,1,True,0,47783.26,41094.130999999994,1.1627757744773823,5.2,False
HD_179079_RV.csv,0c2b0d96ef2258f0b1bb50036085f0e5b20bca8d4adbda367c30a2795eb38066,429,429,0,0,0,0.0,130,0.30303030303030304,130,3,1,True,0,19536.92,19412.4054263346,1.0064141754167406,1.69892754823824,False
HD_179949_RV.csv,7cae4e2f7953472c1fe59517393f3747952af6e3986b908091f5a805271f55dc,253,253,0,0,0,0.0,70,0.2766798418972332,70,6,1,True,0,25117.1,24802.686923643956,1.0126765732004752,3.7,False
HD_180617_RV.csv,495feb42b37ffe04b4ee0629c2949a8f26ab67845bf935af95323880b8d4d604,499,499,0,0,0,0.0,162,0.3246492985971944,162,4,1,True,0,36130.5356152624,36089.91852963643,1.0011254413221415,1.2402,False
HD_181234_RV.csv,e50a2b3627f73819739733795813dc9d258c9cdb496b5ecf1877a471af41a2e4,280,280,0,0,0,0.0,36,0.12857142857142856,36,3,1,True,0,47056.0,46892.93369942721,1.0034774173357974,3.2412326285707307,False
HD_181433_RV.csv,4aba5633f73d0af9895d6405ab511e9d00d36ad1faec92f0ae1b41000b694bfd,313,313,0,0,0,0.0,0,0.0,0,2,1,True,0,328.0093263437011,45.92225613712799,7.142709307753429,0.590523972220624,False
HD_183263_RV.csv,00a48e29a31186eba78504a049a8129034816e54b4d0e6588ece3fe63adc32b7,617,617,0,0,0,0.0,228,0.3695299837925446,228,8,1,True,0,50650.131503047705,50371.600854663535,1.0055295174991126,1.79,False
HD_18599_RV.csv,751acf6fed2e887ee6f3e556f2045cd39112476be97b97f78f0af7e3c1ba8f3b,209,209,0,0,0,0.0,0,0.0,0,0,1,False,0,199.3100466313405,129.86813205918625,1.534710967741545,2.41341866354013,True
HD_187123_RV.csv,3fdc150bb6306a84147478f76e37480ee3ec4164ad8ce4d5a232997c6e6a23fc,766,766,0,0,0,0.0,477,0.6227154046997389,477,7,1,True,0,17240.9,17137.5275,1.0060319378043303,2.298,False
HD_188015_RV.csv,b538612b8a5be3845eaa9bca4212e91901934320e668aeccc3f02d99a656fd50,216,216,0,0,0,0.0,137,0.6342592592592593,137,4,1,True,0,108.7932,78.788025,1.3808342067211354,1.49665,False
HD_189567_RV.csv,4445ac5d9808368f9898ca23ac097c1eddcec2de8d091114d9d58857179e869f,710,710,0,0,0,0.0,0,0.0,0,1,1,False,0,1140.0,21.6326956737812,52.69800940165208,0.5171472717457705,False
HD_189733_RV.csv,5ec3e9b3617d010c73db86e7ba2d51733dada844c7336d89641ed630adf76ac6,753,753,0,0,0,0.0,272,0.3612217795484728,272,6,1,True,0,2756.55,2495.04,1.104811946902655,0.866,False
HD_190228_RV.csv,288384607beeb56b3103f8374716db61b4e9aba146a7da8c44c18c1ff5c1f5ea,192,192,0,0,0,0.0,102,0.53125,102,4,1,True,0,50534.0,50371.380000000005,1.0032284205832755,8.013425020657131,False
HD_190360_RV.csv,700f89ae583064bb96fd18a757e77d4a6b346a33afdcb5a68c28adf8fbfaa873,1968,1968,0,0,0,0.0,762,0.3871951219512195,762,8,1,True,0,45429.05,45261.092000000004,1.003710869370982,2.04205,False
HD_192263_RV.csv,765976ae7c7dc7c85228deb7df3e387cf66bf011846670c1f6992c376354c44c,509,509,0,0,0,0.0,97,0.1905697445972495,97,6,1,True,0,11348.72,10773.234,1.053418128669627,6.0,False
HD_192310_RV.csv,7fba904a15e9bdf427ce079939fe5301f4461d6f424e981bc60a8bb73aeeb096,2843,2843,0,0,0,0.0,74,0.026028842771720014,74,4,1,True,0,55070.6,54244.21653328849,1.0152344990770468,0.398618931795844,False
HD_195019_RV.csv,10e8566c3266c17b6cc9bf7c223ab5ecacbfd0bdd0b7aa77fde08221b76d23de,647,647,0,0,0,0.0,384,0.5935085007727975,384,7,1,True,0,91982.2263835826,91542.42955440968,1.00480429491891,5.91,False
HD_196067_RV.csv,341a08d81e36f312972c93648b0a1cf30dcf06c72e485c31f10d4b5996b70b76,351,351,0,0,0,0.0,0,0.0,0,1,1,False,0,43704.14159340972,193.52176129979853,225.83579903298047,2.91271247272454,False
HD_196885_A_RV.csv,40b2aa5bb723b1c754f2a59c6d630daa0601254a58925cb7cc4bba9bace78952,517,517,0,0,0,0.0,322,0.6228239845261122,322,8,1,True,0,34768.45,31189.066,1.1147640650733177,7.54,False
HD_19994_RV.csv,3d67cde2c64c047217f9ddfce510cefe25195b2212a4d96ecddf114ac0c60b11,2103,2103,0,0,0,0.0,0,0.0,0,4,1,True,0,20347.23,19416.73145581159,1.0479225118968158,1.2727103691316102,False
HD_20003_RV.csv,392f0bcf37db5091684ced90f82949b20381c8594a78c6f6b3c3dfecb0156492,206,206,0,0,0,0.0,0,0.0,0,1,1,False,0,490.0,24.03638101002616,20.385764387559384,0.732356983032793,False
HD_202206_RV.csv,15ab93838d3afb2d12b6f5e9fd40a039106a08c9775c9578670c5e3e0a17f1e2,339,339,0,0,0,0.0,0,0.0,0,2,1,True,0,2499.0757760502,1174.9900000000016,2.1268911020946533,5.52769117575594,False
HD_204313_RV.csv,2e27241a4582b5024978e12c2c161f11ce50b8152cb6253158e5c9a7f4a50bda,415,415,0,0,0,0.0,0,0.0,0,2,1,True,0,10438.5,9931.266897294829,1.0510743601950057,3.393461301627473,False
HD_20781_RV.csv,3705a48a07ed1dff9320f37a818e83aa3f6d1daa310b7ba960357bf25a4af0e9,240,240,0,0,0,0.0,0,0.0,0,1,1,False,0,534.8203571517006,14.759646289290686,36.23530988948942,0.6583878164983775,False
HD_207832_RV.csv,328aef25027e2ff6ed47aa735290bb23241f78dbc2c9bcabc772c86fd16840be,290,290,0,0,0,0.0,126,0.43448275862068964,126,2,1,True,0,16838.835055939402,16735.756475954535,1.0061591825940446,1.95,False
HD_20794_RV.csv,429c32b90e930abb112f1a859338eebdb74d1e40ca953e81cb37272a6fb01dc1,9021,9021,0,0,0,0.0,32,0.003547278572220375,32,1,1,False,0,219104.204083021,42.415155148803024,5165.705590710405,0.313081574588982,False
HD_208487_RV.csv,fa494d6cea69e59e07b6111b46ed8719e2cc505ed553c1823c19c3409a7ac063,197,197,0,0,0,0.0,0,0.0,0,3,1,True,0,6297.9,5702.477205208358,1.1044147610529353,1.29058471525772,False
HD_209458_RV.csv,0b89dfe14ad96106869f6011d4ed2c0c7613caf93a678fc2ff25e47143dede00,1018,1018,0,0,0,0.0,399,0.3919449901768173,399,9,1,True,0,15245.53,14916.023491713306,1.0220907742918046,3.4,False
HD_210277_RV.csv,f50434bb1f3636faf73208b0b47e6b5f7d2890a82157cb95392ee3f7f40879e6,891,891,0,0,0,0.0,360,0.40404040404040403,360,9,1,True,0,21405.87,20976.7814872173,1.020455402705328,1.9631,False
HD_212301_RV.csv,bff7a762603797b3f81031f716079d1ea82346472986068d55fddc7ed0750ad7,296,296,0,0,0,0.0,0,0.0,0,1,1,False,0,23959.09324100664,122.388509414287,195.76260349658105,0.7167015470144276,False
HD_213885_RV.csv,679ea4213edf9170b352055b00398b80fe24f8a6c3402f11ca6615f36d5a82a2,220,220,0,0,0,0.0,0,0.0,0,1,1,False,0,593.8704212597877,86.73426660650875,6.847010351214778,1.0315275461687299,True
HD_215152_RV.csv,b8f0f7e3c3dec38c2b08c8a9448f0ec49a5130a61a7038a84893c46949193bf0,609,609,0,0,0,0.0,104,0.17077175697865354,104,4,1,True,0,14032.64,13701.21514365638,1.0241894498311757,0.627095131787487,False
HD_216435_RV.csv,eeb3b2622b3a152aece7364a2baa382436db34c2ed29b456e711560a56b8f5bf,300,300,0,0,0,0.0,0,0.0,0,3,1,True,0,1477.5,1112.7646210988564,1.3277740610956583,1.6313397531885951,False
HD_216437_RV.csv,9a01befa80ae3df8bcf4d9423fc9244f760b09aedc744b03beb34d920165a2af,206,206,0,0,0,0.0,4,0.019417475728155338,4,4,1,True,0,2711.7,2337.675,1.1599987166736179,0.750174944108692,False
HD_216520_RV.csv,66100773ee05e8a0ed9871e475a20ecc147778760a2a4b51740518d633541e41,1004,1004,0,0,0,0.0,82,0.08167330677290836,82,4,1,True,0,1017654.1,12.594999999999999,80798.26121476777,1.1374,False
HD_21693_RV.csv,455ac65cd0c8e2a19b79f69256139855c5cb410c05dc60753023005f133e85b3,226,226,0,0,0,0.0,0,0.0,0,1,1,False,0,780.0,19.052774931253225,40.93891849425707,0.552315982874151,False
HD_217107_RV.csv,482238252e8b25b92e15ca436cc6ddccb3d34206aaceee6d47de6237931e37e2,1746,1746,0,0,0,0.0,1051,0.6019473081328751,1051,11,1,True,0,18201.0,655.7075,27.75780359382804,3.0,False
HD_218566_RV.csv,235763df883c3cc46366edb8b56f4f849ba2498037147287df353aadccbbe2bf,288,288,0,0,0,0.0,163,0.5659722222222222,163,4,1,True,0,38606.93,37701.38943319073,1.0240187584707972,1.24,False
HD_219077_RV.csv,37f4e995fb51a5351833376a79095c40f8963521140a82fe830793ad5f253f8d,241,241,0,0,0,0.0,0,0.0,0,1,1,False,0,702.8017863198002,352.9398132185015,1.9912794193176007,1.5212624822021,True
HD_219134_RV.csv,84753ebc995db2fcc0c2d93c27f2bc8e8e64ceb71d3f590d5f54de720aac7ca0,3992,3992,0,0,0,0.0,2702,0.6768537074148296,2702,3,1,True,0,18765.731945257885,18445.973392471406,1.0173348701086702,0.375167438256806,False
HD_222582_RV.csv,6a78384e17e4d7c509cebbe00148da2726170e8c1fc60e47be9c405df8d2bc77,250,250,0,0,0,0.0,115,0.46,115,5,1,True,0,12400.59,12094.632013999715,1.0252970066097202,1.4753,False
HD_23079_RV.csv,0d0446b1498a92d96d238591b449ebe5f4eab537b02fefe51932b37c8348e572,379,379,0,0,0,0.0,0,0.0,0,3,1,True,0,18194.4866678114,765.6845959333796,23.762377830824825,3.28721792427114,False
HD_24040_RV.csv,d8810e917b4b78562a6d956067b8fb67847adac8ab5b2960995d0d56cf10cfcf,377,377,0,0,0,0.0,297,0.7877984084880637,297,7,1,True,0,9552.44,9432.96,1.0126662256598142,1.5,False
HD_25015_RV.csv,42508cf56c15bad2c59b9ccd882e2d9b26a338a6a9bcd74cc90b0d8f28a011a3,229,229,0,0,0,0.0,0,0.0,0,0,1,False,0,198.75142053580203,151.5124380374582,1.311782868193732,4.647106375577354,True
HD_260655_RV.csv,cfa911dccadbbb5377c4de574d1868fe360d9315c88333a1fe36307d435f8294,198,198,0,0,0,0.0,60,0.30303030303030304,60,2,1,True,0,58090.2028146368,15.0685,3855.0753435734678,1.4576500000000001,False
HD_27442_RV.csv,5ab40004e95f7a21aad6206f221c9b013d11627f8cc409ec8fe5fe4c65233ba7,243,243,0,0,0,0.0,2,0.00823045267489712,2,2,1,True,0,29206.0381483834,29177.213084240877,1.000987930686159,0.34544252318898,False
HD_28185_RV.csv,cb5b5de46edc1cd5e3b8f63c673bd39c43705fcc794a63aea3c4de9a5e4d1910,211,211,0,0,0,0.0,12,0.05687203791469194,12,6,1,True,0,50692.7181457294,50628.9963808789,1.001258602172777,1.71,False
HD_285968_RV.csv,078404c89f5e83d40c47bd449bbd91ccb37f164c81c8628b23881df9f23c46db,517,517,0,0,0,0.0,120,0.23210831721470018,120,8,1,True,0,26441.58,26420.502,1.000797789534809,1.48,False
HD_30562_RV.csv,26ca5391899a6db596f2339c341cc6c37003cec6688794bb079aba514a09db50,277,277,0,0,0,0.0,54,0.19494584837545126,54,3,1,True,0,77487.37,77369.88604152121,1.0015184713909975,2.930874848280159,False
HD_31253_RV.csv,5f3713f0c76edb81a2005ff84408d9e9db0f9f2d2c9040137b330139ffbeebec,196,196,0,0,0,0.0,105,0.5357142857142857,105,4,1,True,0,12260.53,12199.977499999999,1.0049633288258115,1.57,False
HD_31527_RV.csv,a1115ac1c98e9a872eb0cab339cf5d70dd6bc62ab6b991f161b0b5a084c62d59,271,271,0,0,0,0.0,0,0.0,0,1,1,False,0,450.0,13.666429636148678,32.927400351128874,0.5973501206109479,False
HD_3167_RV.csv,fffaaeb1c71ce630705fc3d6c391b991d387b717b51e719924fef7da4e6eb820,618,618,0,0,0,0.0,406,0.656957928802589,406,2,1,True,0,979640.2386250396,140.90113581117112,6952.678081586979,0.789678249252169,False
HD_32963_RV.csv,a1cabb84f3fb6bd6eb13cc20759e82d7afad7de1dbf9fbd60bd551d94a9a0dca,610,610,0,0,0,0.0,44,0.07213114754098361,44,4,1,True,0,63881.16,63084.029,1.0126360191737278,1.35,False
HD_34445_RV.csv,60d8b3de63e80baa3fdedeacec9268d9f083ec5a3c800ff3202f283dc5b403bc,431,431,0,0,0,0.0,90,0.2088167053364269,90,3,1,True,0,79019.09000000001,38.745,2039.4654794166993,1.33,False
HD_3651_RV.csv,27152d2a983ff3ed8c5c926039dd4bde1d4ffe12beffaf4d886d7803a50e3621,1442,1442,0,0,0,0.0,369,0.25589459084604715,369,8,1,True,0,32892.6,35.646,922.7571115973741,2.3,False
HD_37124_RV.csv,498e67f8029ad8c0c6eb5967aef52957c9022128be4cee5a574c257ee17c1925,526,526,0,0,0,0.0,167,0.31749049429657794,167,10,1,True,0,30166.9,23113.815,1.305145861901205,2.11805,False
HD_37605_RV.csv,6e4ca23857a22cb32690c55df08e17b64e2844a0350d844be0cea4fa3e2de10a,214,214,0,0,0,0.0,20,0.09345794392523364,20,3,1,True,0,555.5,390.005,1.4243407135805952,4.6,False
HD_3765_RV.csv,0aed5a02b1ee714426b786bf028dff2e438f053ed1c2be98d65306c88a721034,762,762,0,0,0,0.0,178,0.2335958005249344,178,7,1,True,0,64863.02,64095.249,1.0119785945445035,1.17,False
HD_38529_RV.csv,35f61ef41c9747d2d814835df391f561528a5553d6d41e679c6273c7e4cba9b5,1603,1603,0,0,0,0.0,370,0.23081721771678104,370,10,1,True,0,30803.4,427.4469999999997,72.06367105161581,3.49,False
HD_39091_RV.csv,cfdc8fb31f4e7be63a7974b4b08d87ca4d08d287b13324a45d901f62abe36b29,1326,1326,0,0,0,0.0,6,0.004524886877828055,6,3,1,True,0,13804.1940012996,10626.026917113999,1.2990927003080455,0.4500835163244745,False
HD_39194_RV.csv,d73c8fa7d98d97a8f7fe7446e1d36b28346ec127124109d588c436b2086bad25,429,429,0,0,0,0.0,152,0.3543123543123543,152,1,1,False,0,2160.0,692.0,3.121387283236994,0.783723742261785,False
HD_40307_RV.csv,1005951526b439f6c64534f3412b25f392f81479b8d896411e95d5be75925e15,1804,1804,0,0,0,0.0,0,0.0,0,2,1,True,0,744.3224583702977,17.207246888501686,43.256336309539016,0.6268172861313921,False
HD_40979_RV.csv,75b7fa49519d6d6b01046151f86d4fcc986f5014c95a8e991f971968c3e6dd9e,408,408,0,0,0,0.0,118,0.28921568627450983,118,6,1,True,0,360.31,236.47449999999998,1.523673799923459,10.504999999999999,False
HD_41004_A_RV.csv,f3cd77fd46589cbf67d365fe92945e05e680f9153faeeda91771469ed387cc5b,395,395,0,0,0,0.0,0,0.0,0,3,1,True,0,710.0,263.89484174181416,2.690465623782977,6.928519242610655,False
HD_4113_RV.csv,aff611ef0600b21d734b9eac86fc49e049b3f31976aeaa148e4d9e4cbe646d31,295,295,0,0,0,0.0,0,0.0,0,2,1,True,0,5212.67725956712,4908.953335189355,1.0618714222032932,4.272191197369952,False
HD_4208_RV.csv,89692ccc6477839da84fc121e951c8e2abbb4ef29a9298cdea49ef974ba41e5f,264,264,0,0,0,0.0,123,0.4659090909090909,123,5,1,True,0,56859.46,56710.31855223967,1.0026298820314852,1.51655,False
HD_42618_RV.csv,4b81de7068ac7da838f4d6ea030b643af2983dfe7281df94204d8aa142a30226,1519,1519,0,0,0,0.0,180,0.1184990125082291,180,4,1,True,0,67718.2744586418,53545.65790927018,1.2646828352242163,1.2783,False
HD_4308_RV.csv,ab58c7f80cdcb2d0ffd5e8e1c571c758152ed773c0268630ebde43fc89905063,606,606,0,0,0,0.0,0,0.0,0,3,1,True,0,228160.3847468511,154535.18746460212,1.476429986530502,1.105,False
HD_45184_RV.csv,d235645a20d2fea1d0ed37916a78ccf71e40995598497184487fea7a6eaed13f,864,864,0,0,0,0.0,220,0.25462962962962965,220,3,1,True,0,4043.35,3772.9109516900817,1.0716791495406948,1.16,False
HD_45350_RV.csv,f9103ea8401a517406bf57744f6ebaca7f918def8d07abe665c9fdb4456e2e4d,308,308,0,0,0,0.0,122,0.3961038961038961,122,5,1,True,0,136.1,93.70999999999997,1.4523530039483519,1.5036,False
HD_46375_RV.csv,2658d081e80f823a610b34a9c02125d9f8f47fe7a742827ba4402c0cffb0729a,1465,1465,0,0,0,0.0,161,0.1098976109215017,161,5,1,True,0,1157.04823044611,1122.078441822866,1.0311651907030974,1.56236640846899,False
HD_47186_RV.csv,c638caebe2c0fb1bd309709a91a6f3069ebefd4a9705074b34439e3f3a195822,308,308,0,0,0,0.0,0,0.0,0,3,1,True,0,4342.99,4314.9325,1.0065024192151326,0.5290410944219945,False
HD_49674_RV.csv,695477c4afb4f6703bf5769565128bc90dc58d53a75be0909168f1644079d5df,269,269,0,0,0,0.0,139,0.516728624535316,139,5,1,True,0,999026.3,12120.98,82.42124811690145,1.337,False
HD_50499_RV.csv,1e648c2b2c6c50c84fe7c1d1d9579720838f41cc605a2ff04a7520b74d0a28f4,537,537,0,0,0,0.0,86,0.1601489757914339,86,4,1,True,0,51302.644921246305,36866.40211777088,1.3915826328090926,2.6291082462012,False
HD_50554_RV.csv,32fc3fdce72e0ac8e50278f2a4710b1620e5ce0ed8796863504863787491731e,419,419,0,0,0,0.0,224,0.5346062052505967,224,8,1,True,0,4082.76,3962.762,1.030281404737403,5.33,False
HD_51608_RV.csv,6269830451b46089e93bea3ba0d480297f4dfc3818956b5f5a22f48893b851e6,231,231,0,0,0,0.0,0,0.0,0,1,1,False,0,608.4093025215043,14.141893574189453,43.021770693559716,0.567908355696277,False
HD_52265_RV.csv,78cb9347f9b0be00f7e2e614620d24753109333bdb24839fe4d26a99651f249f,501,501,0,0,0,0.0,138,0.2754491017964072,138,6,1,True,0,53984.0928821612,53853.4250840091,1.0024263600309222,1.7,False
HD_5319_RV.csv,7697e87a5b16812c3ce3179011499ca643eac06e0aaac071051e427cf2cca84a,204,204,0,0,0,0.0,60,0.29411764705882354,60,2,1,True,0,420.899521508328,88.1395,4.775379046946353,1.76,False
HD_60532_RV.csv,2da5408b3c2bd55e944cf5e8fac4d73eb00d73da2d617cb7fe1ee12b4fa52a01,342,342,0,0,0,0.0,0,0.0,0,1,1,False,0,100061681.34328696,100061531.67528103,1.0000014957596932,0.991,True
HD_62509_RV.csv,fdc8b42bb5e0ec4742fa809914e8d92aae0696390d9cbae8f9f2c4205e65fc9d,524,524,0,0,0,0.0,0,0.0,0,5,1,True,0,3814.17,3117.776,1.223362422444717,6.25,False
HD_63765_RV.csv,7a1a119d9f8e9264d50926f94dee2d2597977d914f0ef2d2363d0ab635fbb70a,238,238,0,0,0,0.0,0,0.0,0,1,1,False,0,710.0,135.73480337653746,5.230788142304316,1.23669937714051,True
HD_6434_RV.csv,1b6ff47b32c9f10b83cdf8bc1f8c0ca0d6a82cdd53858eb97c8589a40a0757df,200,200,0,0,0,0.0,0,0.0,0,2,1,True,0,1440.0,125.53017325422115,11.471345595004806,7.0,False
HD_66141_RV.csv,78af3316ac2fa3c6fa3803ff7f99ad7bc3d88b067b0560b53dbde1affab80baa,495,495,0,0,0,0.0,0,0.0,0,2,1,True,0,72076.5,71638.05,1.0061203508470709,260.0,False
HD_66428_RV.csv,78d841d76406d733a8382ca63048442cb82ed44f37cfb8805513b8a44bedffef,242,242,0,0,0,0.0,176,0.7272727272727273,176,4,1,True,0,44194.25675724311,44103.22867618456,1.00206397771299,1.2,False
HD_69830_RV.csv,4f74d1bb40a42c17fb15beab898a3f65c1400431a51712548d87b5ebfd4a595c,2287,2287,0,0,0,0.0,120,0.052470485351989504,120,5,1,True,0,46366.42499512139,30162.04698467536,1.5372439748097702,1.02,False
HD_72659_RV.csv,5df6ee7ff0e525b52213361217d0e0358a24e6db8592969998f5605a477dace7,286,286,0,0,0,0.0,103,0.36013986013986016,103,5,1,True,0,18262.799742737203,18223.773426879623,1.002141505765212,1.8,False
HD_73344_RV.csv,38ca4503acb0dc370a7f306e6f00db60ce132ae71dc7988ed5688766a0a8abf4,367,367,0,0,0,0.0,58,0.15803814713896458,58,6,1,True,0,6374.63,6301.768,1.011562152081765,1.9189,False
HD_74156_RV.csv,b327aa9462cd1caec2202ffdb07c6a3664942705a2ce2c9b0c7ec56c0b8f8c13,787,787,0,0,0,0.0,376,0.4777636594663278,376,7,1,True,0,4328.42,4033.5719999999997,1.073098484420261,4.7134,False
HD_75289_RV.csv,531812d85b85d2730b2be9a6bb323e7708ebd723da8730e9db92678b622bc7ce,396,396,0,0,0,0.0,0,0.0,0,4,1,True,0,9416.0,9324.994486270378,1.0097593101919378,0.395854840984334,False
HD_7924_RV.csv,111321757fa20c7325c474558e5b7bab8474ba0c01f8da795b1500bbe1b20cf1,2197,2197,0,0,0,0.0,470,0.21392808375056896,470,6,1,True,0,22705.239999999998,15.82,1435.2237673830593,1.16,False
HD_80606_RV.csv,6ecf0fbd4d88f205815b5c3c1596403557bd0d9c60c55405e8585935fda46c73,692,692,0,0,0,0.0,338,0.4884393063583815,338,9,1,True,0,4902.53,4510.7375,1.0868577477629766,2.5775,False
HD_80653_RV.csv,3d00f9d58d269aba38085d08083b21a2033bfd8a30bcf42da7dfcccdebfffb82,418,418,0,0,0,0.0,300,0.7177033492822966,300,0,1,False,0,233.083023691961,135.52727068374224,1.7198237853979115,1.409358714813135,False
HD_82943_RV.csv,2994ed4233ab6619b14abf4fd41b17bcee7b7b07bb3c913a9bd6e2a97c064b85,916,916,0,0,0,0.0,88,0.09606986899563319,88,5,1,True,0,8749.66,8251.441970903437,1.0603795107392622,1.3697654516948452,False
HD_83443_RV.csv,7512ac4be7f81ea7e57edb02d184bd86707282f8fe0930723f0570e99a6d9510,1168,1168,0,0,0,0.0,260,0.2226027397260274,260,6,1,True,0,29650.32,29161.58477230672,1.016759556502478,5.0,False
HD_8574_RV.csv,6132ff4e3fc48cd2cba88317be3239e69a3fe911a8e4ee8714f4a38c84d3927a,294,294,0,0,0,0.0,163,0.5544217687074829,163,7,1,True,0,19101.0,18986.163500000002,1.0060484310060849,8.9,False
HD_86226_RV.csv,8a5e7223c6bcb32690a62d4531b185467dc6481a063ad921c90b107fca7f0faf,327,327,0,0,0,0.0,0,0.0,0,2,1,True,0,19874.6,137.10993328706172,144.9537573502375,3.213311513358796,False
HD_86728_RV.csv,2db06232f8c9c66ea05e7fd0c4fa0ac54f05e717c8fe313a963161ac03ca0d95,779,779,0,0,0,0.0,180,0.23106546854942234,180,3,1,True,0,70.06,19.738999999999983,3.5493186078322134,2.4106,False
HD_87883_RV.csv,9276aea9a9edbacfc0e2a5611a9773b045e0efcd1f34a9fce3796b5dd01fd6b7,291,291,0,0,0,0.0,88,0.3024054982817869,88,4,1,True,0,113.19,71.06,1.5928792569659442,2.88,False
HD_88986_RV.csv,7e594c082a613d07e9cb2b4492c61db712c5651ce8cc82ee401c4a666bc21246,374,374,0,0,0,0.0,226,0.6042780748663101,226,6,1,True,0,29122.030000000002,29100.427,1.0007423602409684,1.37,False
HD_89307_RV.csv,65ea5f884fd5ec00d376952bf492f1a07d08d88e8922836c2e9043e6896ba8e6,218,218,0,0,0,0.0,112,0.5137614678899083,112,7,1,True,0,28250.71,23186.035999999996,1.2184363899029573,5.645,False
HD_89744_RV.csv,c76dbf0ce2d2321719108d9b40a591d443f4973b8fb18f6176c893ed24494c6e,277,277,0,0,0,0.0,2,0.007220216606498195,2,4,1,True,0,966.5999999999999,546.5799999999999,1.7684510959054485,4.99,False
HD_90156_RV.csv,5d0cd5a3ab14fec3db617cf9bb62e7c0ec92c5244ec5eb3e9f490f7386a57e10,452,452,0,0,0,0.0,94,0.2079646017699115,94,3,1,True,0,27090.4,26899.721455146475,1.0070884951419097,1.11875,False
HD_92788_RV.csv,200334a764d453a211f995b554e11b5e90d90c8d2cf37baebecba73ccb25e412,579,579,0,0,0,0.0,158,0.27288428324697755,158,7,1,True,0,22808.185721525548,4713.163599213127,4.839251861601712,4.0,False
HD_93385_RV.csv,4b2d5ebd65fdd5c95312753b3fbd43d1bd47c2a707549a669dbfed540a04abc6,255,255,0,0,0,0.0,0,0.0,0,1,1,False,0,380.0,9.363446551127709,40.58334694656145,0.604171576886567,False
HD_96700_RV.csv,8a4eecbf75b578171d2102ef5326e2032d90733145612c1db2cb090012bc0b0e,444,444,0,0,0,0.0,44,0.0990990990990991,44,3,1,True,0,13080.93,12859.000163545394,1.0172587163567948,0.5098318343856355,False
HD_97658_RV.csv,84493fa46569353570241fe08c964cb41965b892d557fe800acf968cb84a480b,1240,1240,0,0,0,0.0,130,0.10483870967741936,130,2,1,True,0,1561.1858062608899,13.931999999999999,112.0575514112037,1.24,False
HD_99492_RV.csv,1f0d59e07d9e321f4ed3dba8ae8f610494ccce8c29eb755873ed9ce208013ca0,509,509,0,0,0,0.0,213,0.41846758349705304,213,4,1,True,0,4336.36930824919,3865.57567000399,1.1217913393594787,1.24,False
HIP_116454_RV.csv,e8b0dcf9cf9691c04ebcfcafc56d052d4433d8560b3a2886e1725aac8a07c489,225,225,0,0,0,0.0,166,0.7377777777777778,166,1,1,False,0,178.2206523049099,16.434182748534568,10.844509582978915,1.47401593949844,False
HIP_41378_RV.csv,066a107c0ac5502ba2372d229801d8288b12ddb805bb841bc8876ea6e5221cac,701,701,0,0,0,0.0,0,0.0,0,2,1,True,0,201.2364884553972,20.398796327099262,9.865115824900895,1.72050511657024,False
HR_5183_RV.csv,b50447d909bc5cbd5c5813162fa2f12ed277a153550747227e1ce079013776e6,500,500,0,0,0,0.0,270,0.54,270,7,1,True,0,31098.2,30587.505,1.0166961966986192,1.5958999999999999,False
HR_810_RV.csv,259ad9343bc5d68fb7052ae7c85f4bb431c26814c5bb6fedcbc4405027cd216b,2348,2348,0,0,0,0.0,0,0.0,0,5,1,True,0,17462.4,16846.352757362954,1.0365685826190356,0.9957114611581546,False
K2-111_RV.csv,de4d1f8da586a4bc3c1e789fa83e4814308c2c62e430cccc2f3697fc9b248549,273,273,0,0,0,0.0,10,0.03663003663003663,10,0,1,False,0,236.5249032533029,148.97054501561797,1.587729327488906,2.41338113352176,False
K2-138_RV.csv,5fbf13904fe25f1c279c7b85fa79cb872a66715e3ac821d86bb5b6994444b11e,208,208,0,0,0,0.0,0,0.0,0,0,1,False,0,328.358981999368,40.15524631938621,8.17723739975771,3.425719864517355,True
